date,value
2025-07-01,463065.12737732404
2025-07-02,463817.11956482404
2025-07-03,463961.10393982404
2025-07-04,460905.12737732404
2025-07-07,460393.09612732404
2025-07-08,453001.10393982404
2025-07-09,454505.12737732404
2025-07-10,452905.12737732404
2025-07-11,440809.11175232404
2025-07-14,448441.10393982404
2025-07-15,461689.11175232404
2025-07-16,463657.11956482404
2025-07-17,460697.11956482404
2025-07-18,455977.11956482404
2025-07-21,453769.11175232404
2025-07-22,447353.09612732404
2025-07-23,448505.12737732404
2025-07-24,447721.10393982404
2025-07-25,443993.09612732404
2025-07-28,447913.09612732404
2025-07-29,448377.11956482404
2025-07-30,447065.12737732404
2025-07-31,448377.11956482404
2025-08-01,457401.10393982404
2025-08-04,470889.11175232404
2025-08-05,477401.10393982404
2025-08-06,472521.10393982404
2025-08-07,482233.09612732404
2025-08-08,475113.09612732404
2025-08-11,477081.10393982404
2025-08-12,474297.11956482404
2025-08-13,483161.10393982404
2025-08-14,483337.11956482404
2025-08-18,515241.10393982404
2025-08-19,520393.09612732404
2025-08-20,516857.11956482404
2025-08-21,525033.096127324
2025-08-22,527225.127377324
2025-08-25,525641.103939824
2025-08-26,523657.11956482404
2025-08-27,523657.11956482404
2025-08-28,521049.11175232404
